,20161203,,,,,,,,,,,,US1COAM0001,SNOW,25.0,N,,,,
,20161203,,,,,,,,,,,,US1TXGV0041,PRCP,246.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00036393,PRCP,0.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000ICBO,TMAX,72.0,U,,,,
,20161203,,,,,,,,,,,,CA00402DAF0,WDFG,30.0,C,,,,
,20161203,,,,,,2000.0,,,,,,USC00509793,SX52,-39.0,7,,,,
,20161203,,,,,,1800.0,,,,,,USC00292250,TMAX,100.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00331515,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,ASN00010244,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,US1MABA0030,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,USW00013932,WDF5,60.0,W,,,,
,20161203,,,,,,800.0,,,,,,USC00162534,TMIN,89.0,7,,,,
,20161203,,,,,,,,,,,,US1VTFR0016,PRCP,8.0,N,,,,
,20161203,,,,,,,,,,,,CA001108380,PRCP,24.0,C,,,,
,20161203,,,,,,800.0,,,,,,USC00410569,TMIN,83.0,7,,,,
,20161203,,,,,,,,,,,,US1WIJK0001,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,US1OHHD0014,PRCP,3.0,N,,,,
,20161203,,,,,,,,,,,,USS0014A11S,TMAX,5.0,T,,,,
,20161203,,,H,,,,,,,,,GME00121150,TAVG,-14.0,S,,,,
,20161203,,,,,,,,,,,,USC00094688,TMAX,206.0,H,,,,
,20161203,,,,,,,,,,,,USW00094051,WSF2,143.0,W,,,,
,20161203,,,T,,,,,,,,,US1NHMR0015,WESF,0.0,N,,,,
,20161203,,,,,,,,,,,,US1MEWS0004,PRCP,15.0,N,,,,
,20161203,,,H,,,,,,,,,USR0000CPIN,TMAX,17.0,U,,,,
,20161203,,,,,,,,,,,,ASN00015521,PRCP,0.0,a,,,,
,20161203,,,,,,730.0,,,,,,USC00238466,TMAX,128.0,7,,,,
,20161203,,,,,,,,,,,,CA003013140,TMIN,-69.0,C,,,,
,20161203,,,,,,600.0,,,,,,USC00130608,TMAX,33.0,7,,,,
,20161203,,,,,,,,,,,,US1NCHN0012,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,USW00093778,PGTM,1058.0,W,,,,
,20161203,,,,,,,,,,,,USC00141522,SNOW,10.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000MBRE,TMIN,-72.0,U,,,,
,20161203,,,,,,,,,,,,USS0018A19S,TMIN,-20.0,T,,,,
,20161203,,,,,,,,,,,,USS0005J08S,SNWD,229.0,T,,,,
,20161203,,,,,,,,,,,,US1CAVT0012,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,JA000047744,TMAX,176.0,S,,,,
,20161203,,,,,,,,,,,,USC00392927,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,USW00054794,TMAX,70.0,R,,,,
,20161203,,,T,,,,,,,,,USW00004853,PRCP,0.0,W,,,,
,20161203,,,,,,600.0,,,,,,USC00231275,TOBS,-11.0,7,,,,
,20161203,,,,,,1800.0,,,,,,USC00448829,TOBS,61.0,7,,,,
,20161203,,,,,,,,,,,,USS0044Q07S,TMIN,-257.0,T,,,,
,20161203,,,,,,,,,,,,ASN00005026,PRCP,4.0,a,,,,
,20161203,,,,,,,,,,,,SWM00002468,TMIN,-60.0,S,,,,
,20161203,,,,,,900.0,,,,,,USC00082944,PRCP,0.0,7,,,,
,20161203,,,,,,1700.0,,,,,,USC00041316,TOBS,44.0,7,,,,
,20161203,,,,,,,,,,,,ASN00073151,TMAX,351.0,a,,,,
,20161203,,,,,,800.0,,,,,,USC00356405,TMIN,-28.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00054606,TOBS,-117.0,7,,,,
,20161203,,,,,,1200.0,,,,,,USC00390120,TMAX,-6.0,7,,,,
,20161203,,,,,,,,,,,,IN023420800,TMAX,178.0,S,,,,
,20161203,,,,,,,,,,,,USR0000HWVA,TAVG,226.0,U,,,,
,20161203,,,,,,,,,,,,USW00027503,AWND,44.0,W,,,,
,20161203,,,,,,,,,,,,US1COCF0043,SNWD,28.0,N,,,,
,20161203,,,,,,,,,,,,USW00013991,SNOW,0.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000INEA,TMIN,11.0,U,,,,
,20161203,,,,,,700.0,,,,,,USC00034562,TOBS,78.0,7,,,,
,20161203,,,,,,,,,,,,US1MTFH0016,SNOW,41.0,N,,,,
,20161203,,,,,,,,,,,,USW00013741,WDF2,320.0,W,,,,
,20161203,,,,,,700.0,,,,,,USC00030130,TMIN,0.0,7,,,,
,20161203,,,,,,,,,,,,US1NYTM0005,PRCP,20.0,N,,,,
,20161203,,,T,,,,,,,,,US1SDMH0001,PRCP,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00149020,SNWD,0.0,7,,,,
,20161203,,,,X,,,,,,,,CA00305MGFF,WSFG,1190.0,C,,,,
,20161203,,,,,,,,,,,,US1ILSH0003,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1MICS0005,PRCP,5.0,N,,,,
,20161203,,,,,,,,,,,,USW00093765,SNWD,0.0,W,,,,
,20161203,,,,,,800.0,,,,,,USC00434290,TMAX,50.0,7,,,,
,20161203,,,,,,,,,,,,USW00063858,PRCP,40.0,R,,,,
,20161203,,,,,,1700.0,,,,,,USC00131319,TMIN,-11.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00218450,SN36,72.0,7,,,,
,20161203,,,,,,,,,,,,USS0022E07S,TOBS,15.0,T,,,,
,20161203,,,T,,,,,,,,,US1INKS0011,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USS0019L44S,TMIN,8.0,T,,,,
,20161203,,,,,,600.0,,,,,,USC00251365,TOBS,-56.0,7,,,,
,20161203,,,,,,,,,,,,USW00024090,WDF5,360.0,W,,,,
,20161203,,,,,,,,,,,,CA002300501,SNWD,70.0,C,,,,
,20161203,,,,,,,,,,,,US1TXLO0021,PRCP,43.0,N,,,,
,20161203,,,,,,,,,,,,USS0006N15S,TOBS,-162.0,T,,,,
,20161203,,,,,,,,,,,,US1FLVL0017,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USC00182325,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,JA000047666,TMAX,158.0,S,,,,
,20161203,,,,,,,,,,,,USW00093141,AWND,36.0,W,,,,
,20161203,,,,,,700.0,,,,,,USC00145628,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,USS0014F12S,PRCP,0.0,T,,,,
,20161203,,,,,,,,,,,,US1SCBK0040,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,CA003044533,WSFG,650.0,C,,,,
,20161203,,,,,,,,,,,,US1OHCH0008,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,CVM00008583,TMIN,242.0,S,,,,
,20161203,,,,,,600.0,,,,,,USC00126001,TMAX,106.0,7,,,,
,20161203,,,,,,,,,,,,US1PAMT0022,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,USS0014K05S,SNWD,229.0,T,,,,
,20161203,,,,,,,,,,,,US1CASC0032,SNOW,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00381479,TMAX,161.0,7,,,,
,20161203,,,,,,,,,,,,US1NCPT0055,SNWD,0.0,N,,,,
,20161203,,,,,,,,,,,,US10knox004,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,CA003031322,WDFG,27.0,C,,,,
,20161203,,,H,,,,,,,,,NOE00109514,TAVG,-26.0,S,,,,
,20161203,,,,,,,,,,,,US1AZMR0045,SNOW,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00467018,TMAX,44.0,7,,,,
,20161203,,,,,,,,,,,,US1NJAT0005,PRCP,0.0,N,,,,
,20161203,,,T,,,,,,,,,USC00460509,SNOW,0.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00516128,TMIN,189.0,7,,,,
,20161203,,,,,,2400.0,,,,,,USW00094960,TMIN,-16.0,W,,,,
,20161203,,,,,,,,,,,,NOE00134910,SNWD,50.0,E,,,,
,20161203,,,,,,,,,,,,CA004019073,TAVG,-36.0,C,,,,
,20161203,,,,,,,,,,,,USS0018H01S,PRCP,0.0,T,,,,
,20161203,,,,,,,,,,,,USC00393316,SNOW,20.0,7,,,,
,20161203,,,,,,,,,,,,US1MTRV0005,WESF,3.0,N,,,,
,20161203,,,T,,,,,,,,,CA008200255,SNWD,0.0,C,,,,
,20161203,,,,,,600.0,,,,,,USC00148240,TMIN,-100.0,7,,,,
,20161203,,,,,,,,,,,,USS0011H58S,TMAX,-46.0,T,,,,
,20161203,,,,,,,,,,,,US1MEFR0002,SNWD,51.0,N,,,,
,20161203,,,,,,,,,,,,USW00004826,PRCP,0.0,W,,,,
,20161203,,,,,,,,,,,,USS0020K30S,PRCP,0.0,T,,,,
,20161203,,,,,,,,,,,,CA006034073,WSFG,350.0,C,,,,
,20161203,,,,,,,,,,,,US1ALSH0052,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USW00023275,SNOW,0.0,W,,,,
,20161203,,,,,,,,,,,,US1AZPM0230,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,CA0040318MN,WSFG,390.0,C,,,,
,20161203,,,,,,,,,,,,US1MABA0012,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,CA001184791,WDFG,17.0,C,,,,
,20161203,,,,,,,,,,,,US1ORLC0011,PRCP,38.0,N,,,,
,20161203,,,,,,,,,,,,US1KSRO0001,SNWD,25.0,N,,,,
,20161203,,,,,,,,,,,,USW00012816,SNOW,0.0,W,,,,
,20161203,,,H,,,,,,,,,USR0000OMOO,TMAX,39.0,U,,,,
,20161203,,,T,,,,,,,,,US1AZPM0082,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,US1PABD0005,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1ARCR0014,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,ASN00018192,TMAX,304.0,a,,,,
,20161203,,,,,,,,,,,,NOE00133026,SNWD,0.0,E,,,,
,20161203,,,,,,,,,,,,USC00143545,SNOW,0.0,7,,,,
,20161203,,,,,,830.0,,,,,,USC00051713,TMAX,11.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00170217,PRCP,112.0,7,,,,
,20161203,,,H,,,,,,,,,SF002966820,TAVG,230.0,S,,,,
,20161203,,,,,,800.0,,,,,,USC00083470,TMAX,194.0,7,,,,
,20161203,,,,,,,,,,,,ASN00010807,PRCP,0.0,a,,,,
,20161203,,,H,,,,,,,,,USR0000SMRU,TMIN,-44.0,U,,,,
,20161203,,,,,,,,,,,,US1ILLG0015,SNOW,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00205050,TOBS,17.0,7,,,,
,20161203,,,,,,,,,,,,ASN00006099,TMIN,165.0,a,,,,
,20161203,,,,,,,,,,,,ASN00025561,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,US1CASC0048,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1TXHRR031,PRCP,155.0,N,,,,
,20161203,,,,,,,,,,,,USW00063868,TMAX,85.0,R,,,,
,20161203,,,,,,,,,,,,USR0000OPAR,TAVG,18.0,U,,,,
,20161203,,,,,,,,,,,,USS0021G04S,TMAX,61.0,T,,,,
,20161203,,,T,,,,,,,,,CA001046332,SNWD,0.0,C,,,,
,20161203,,,,,,,,,,,,ITM00016253,TMIN,74.0,S,,,,
,20161203,,,H,,,,,,,,,USR0000CWAR,TMIN,22.0,U,,,,
,20161203,,,,,,,,,,,,US1TXBXR014,PRCP,709.0,N,,,,
,20161203,,,,,,,,,,,,USS0005N19S,TOBS,-87.0,T,,,,
,20161203,,,,,,,,,,,,CA003030525,PRCP,0.0,C,,,,
,20161203,,,,,,,,,,,,ASN00082151,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,USS0012K01S,TAVG,-61.0,T,,,,
,20161203,,,H,,,,,,,,,USR0000CCHE,TMIN,-78.0,U,,,,
,20161203,,,,,,2400.0,,,,,,USW00023179,PRCP,0.0,W,,,,
,20161203,,,,,,,,,,,,USR0000AKAK,TAVG,0.0,U,,,,
,20161203,,,,,,800.0,,,,,,USC00351643,TMIN,44.0,7,,,,
,20161203,,,,,,,,,,,,US1MTRT0005,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,ASN00011003,TMAX,261.0,a,,,,
,20161203,,,,,,,,,,,,US1TXBND042,PRCP,467.0,N,,,,
,20161203,,,,,,,,,,,,USW00093765,TMAX,128.0,W,,,,
,20161203,,,,,,1600.0,,,,,,USC00025825,PRCP,0.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00381814,PRCP,0.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000CCAM,TMAX,167.0,U,,,,
,20161203,,,,,,,,,,,,TI000038845,SNWD,259.0,S,,,,
,20161203,,,H,,,,,,,,,UPM00033658,TAVG,10.0,S,,,,
,20161203,,,,,,,,,,,,USC00132364,SNOW,0.0,7,,,,
,20161203,,,,,,2400.0,,,,,,USC00448192,TOBS,39.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00412225,TMIN,33.0,7,,,,
,20161203,,,,,,,,,,,,USS0005J39S,PRCP,0.0,T,,,,
,20161203,,,,,,,,,,,,USC00144598,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,TH000048379,TMIN,215.0,S,,,,
,20161203,,,,,,,,,,,,US1UTDV0001,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,USW00024160,SNOW,0.0,W,,,,
,20161203,,,,,,,,,,,,US1COLR0843,SNOW,5.0,N,,,,
,20161203,,,,,,,,,,,,US1OHCN0006,SNWD,0.0,N,,,,
,20161203,,,,,,,,,,,,CA001062646,PRCP,76.0,C,,,,
,20161203,,,,,,,,,,,,US1AZPM0202,PRCP,0.0,N,,,,
,20161203,,,,,,900.0,,,,,,USC00126830,SN52,72.0,7,,,,
,20161203,,,,,,,,,,,,US1COEP0066,PRCP,8.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00313152,TMIN,-22.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000MKIN,TMIN,-22.0,U,,,,
,20161203,,,,,,800.0,,,,,,USC00045280,TMIN,-78.0,H,,,,
,20161203,,,,,,,,,,,,USS0011F11S,TOBS,-39.0,T,,,,
,20161203,,,,,,,,,,,,USW00004781,WSF2,116.0,W,,,,
,20161203,,,,,,,,,,,,USC00297481,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,US1SDBL0010,PRCP,0.0,N,,,,
,20161203,,,,,,2400.0,,,,,,USC00213311,TOBS,11.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00410613,TOBS,117.0,7,,,,
,20161203,,,,,,,,,,,,US1ILMCL028,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USC00053652,SNWD,25.0,7,,,,
,20161203,,,,,,,,,,,,FIE00144552,TMIN,-105.0,E,,,,
,20161203,,,H,,,,,,,,,USR0000CCOR,TMIN,28.0,U,,,,
,20161203,,,,,,,,,,,,USW00023257,WDF2,110.0,W,,,,
,20161203,,,,,,,,,,,,USW00093845,WSF2,58.0,W,,,,
,20161203,,,,,,,,,,,,NOE00134322,PRCP,70.0,E,,,,
,20161203,,,,,,,,,,,,USC00214433,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,USC00360861,TOBS,39.0,7,,,,
,20161203,,,,,,,,,,,,CA001056869,WSFG,700.0,C,,,,
,20161203,,,,,,,,,,,,USW00063869,PRCP,0.0,R,,,,
,20161203,,,,,,,,,,,,CA002402592,PRCP,6.0,C,,,,
,20161203,,,,,,700.0,,,,,,USC00017304,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,USW00023048,WDF2,20.0,W,,,,
,20161203,,,,,,,,,,,,USW00023047,WT01,1.0,W,,,,
,20161203,,,,,,,,,,,,USW00023159,TMAX,22.0,W,,,,
,20161203,,,,,,700.0,,,,,,USC00240111,TMIN,-111.0,7,,,,
,20161203,,,,,,,,,,,,SPE00119828,TMAX,140.0,E,,,,
,20161203,,,,,,,,,,,,US1TNRB0015,PRCP,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00314260,TMIN,-44.0,7,,,,
,20161203,,,,,,,,,,,,ASN00024533,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,ASN00014055,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,US1FLOR0020,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,CA001101300,TAVG,6.0,C,,,,
,20161203,,,,,,,,,,,,AJ000037575,TMAX,122.0,S,,,,
,20161203,,,H,,,,,,,,,RSM00026393,TAVG,-53.0,S,,,,
,20161203,,,,,,600.0,,,,,,USC00273658,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,USW00014926,SNOW,8.0,W,,,,
,20161203,,,,,,,,,,,,US1SCAK0031,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,USW00093986,SNWD,0.0,W,,,,
,20161203,,,,,,,,,,,,RSM00026157,TMIN,-48.0,S,,,,
,20161203,,,,,,,,,,,,CA007034482,TMIN,-26.0,C,,,,
,20161203,,,,,,2400.0,,,,,,USC00313638,PRCP,0.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000AVUN,TMAX,-172.0,U,,,,
,20161203,,,,,,800.0,,,,,,USC00207820,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,US1FLOR0031,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USC00113290,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,US1ORKL0018,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,ASN00036031,PRCP,126.0,a,,,,
,20161203,,,,,,2400.0,,,,,,USW00023065,PRCP,0.0,W,,,,
,20161203,,,,,,,,,,,,USC00402202,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,ASN00097000,PRCP,0.0,a,,,,
,20161203,,,,,,700.0,,,,,,USC00148341,TMIN,-39.0,7,,,,
,20161203,,,,,,,,,,,,ASN00041314,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,USS0010D07S,TMAX,-32.0,T,,,,
,20161203,,,,,,,,,,,,USC00237434,SNWD,0.0,7,,,,
,20161203,,,,,,,,,,,,SF000508870,TMIN,143.0,S,,,,
,20161203,,,,,,800.0,,,,,,USC00237963,SX31,61.0,7,,,,
,20161203,,,,,,1700.0,,,,,,USC00244358,TMIN,-56.0,7,,,,
,20161203,,,,,,,,,,,,SPE00120233,TMAX,142.0,E,,,,
,20161203,,,,,,800.0,,,,,,USC00140408,PRCP,0.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00419499,TMIN,67.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000OROB,TMIN,-22.0,U,,,,
,20161203,,,,,,,,,,,,USC00418201,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,USS0005J40S,WESD,406.0,T,,,,
,20161203,,,,,,,,,,,,USC00298668,TMAX,39.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00313356,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,USS0019k03S,TMIN,-105.0,T,,,,
,20161203,,,,,,2400.0,,,,,,USC00299569,TOBS,39.0,7,,,,
,20161203,,,,,,,,,,,,USC00137312,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,ASN00082010,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,GLM00004390,TMIN,-43.0,S,,,,
,20161203,,,,,,,,,,,,NOE00134322,SNWD,0.0,E,,,,
,20161203,,,,,,,,,,,,CA003065995,TAVG,-45.0,C,,,,
,20161203,,,T,,,800.0,,,,,,USC00485417,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,USC00129138,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,US1WIWK0034,SNWD,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00256570,TMAX,67.0,7,,,,
,20161203,,,,,,,,,,,,ASN00020024,PRCP,2.0,a,,,,
,20161203,,,H,,,,,,,,,JOM00040260,TAVG,122.0,S,,,,
,20161203,,,,,,,,,,,,US1VAWH0005,SNOW,0.0,N,,,,
,20161203,,,H,,,,,,,,,USR0000CDOY,TMAX,100.0,U,,,,
,20161203,,,,,,800.0,,,,,,USC00122825,SX32,61.0,7,,,,
,20161203,,,,,,,,,,,,USW00003104,TMAX,233.0,W,,,,
,20161203,,,,,,2100.0,,,,,,USC00427714,TMIN,-144.0,7,,,,
,20161203,,,,,,,,,,,,USS0019L39S,TOBS,-14.0,T,,,,
,20161203,,,,,,,,,,,,CA003062660,WDFG,0.0,C,,,,
,20161203,,,H,,,,,,,,,USW00003901,TAVG,98.0,S,,,,
,20161203,,,,,,,,,,,,US1AZPM0148,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1WAPR0006,SNOW,0.0,N,,,,
,20161203,,,H,,,,,,,,,POM00008512,TAVG,166.0,S,,,,
,20161203,,,,,,,,,,,,USW00013967,WSF5,89.0,W,,,,
,20161203,,,,,,,,,,,,MGM00044358,TMIN,-86.0,S,,,,
,20161203,,,T,,,,,,,,,US1OHSN0003,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,US1MECM0018,SNWD,0.0,N,,,,
,20161203,,,,,,900.0,,,,,,USC00082944,TMAX,189.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00416368,TOBS,122.0,7,,,,
,20161203,,,,,,2400.0,,,,,,USC00404858,PRCP,0.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00213455,TMIN,-33.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00063420,PRCP,0.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00052932,TMIN,-78.0,7,,,,
,20161203,,,,,,2400.0,,,,,,USC00120177,TMAX,39.0,7,,,,
,20161203,,,,,,,,,,,,USS0013H05S,WESD,508.0,T,,,,
,20161203,,,,,,,,,,,,MX000005047,TMAX,213.0,S,,,,
,20161203,,,,,,,,,,,,CA001192341,WDFG,0.0,C,,,,
,20161203,,,T,,,2100.0,,,,,,USC00249187,SNWD,0.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00451504,TMAX,44.0,7,,,,
,20161203,,,,,,,,,,,,CA004036844,TMAX,4.0,C,,,,
,20161203,,,,,,1800.0,,,,,,USC00244084,PRCP,23.0,H,,,,
,20161203,,,,,,700.0,,,,,,USC00462920,TMAX,33.0,7,,,,
,20161203,,,,,,,,,,,,RSM00027595,SNWD,170.0,S,,,,
,20161203,,,,,,,,,,,,USC00031968,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,US1WIKN0013,SNWD,0.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00224939,TOBS,94.0,H,,,,
,20161203,,,H,,,,,,,,,USR0000CSKU,TMAX,-50.0,U,,,,
,20161203,,,,,,800.0,,,,,,USC00243939,TMAX,28.0,7,,,,
,20161203,,,,,,,,,,,,CA002202801,PRCP,58.0,C,,,,
,20161203,,,,,,,,,,,,BUM00015614,SNWD,20.0,S,,,,
,20161203,,,,,,,,,,,,US1MTFH0012,SNOW,10.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00415707,TMAX,167.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00381093,TOBS,33.0,7,,,,
,20161203,,,,,,,,,,,,US1NJCM0029,PRCP,0.0,N,,,,
,20161203,,,,,,900.0,,,,,,USC00203529,SNWD,0.0,7,,,,
,20161203,,,T,,,,,,,,,US1NMTR0001,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,MAM00067023,TMIN,230.0,S,,,,
,20161203,,,T,,,600.0,,,,,,USW00023062,PRCP,0.0,7,,,,
,20161203,,,,,,,,,,,,WA007848390,TMAX,352.0,S,,,,
,20161203,,,,,,730.0,,,,,,USC00344861,PRCP,48.0,7,,,,
,20161203,,,,,,,,,,,,USS0005M07S,PRCP,0.0,T,,,,
,20161203,,,,,,,,,,,,US1COJF0001,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,NLE00113688,TMAX,86.0,E,,,,
,20161203,,,,,,630.0,,,,,,USC00298088,TMAX,61.0,7,,,,
,20161203,,,,,,,,,,,,ASN00076069,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,USC00089795,PRCP,5.0,H,,,,
,20161203,,,H,,,,,,,,,JOM00040265,TAVG,103.0,S,,,,
,20161203,,,H,,,,,,,,,CA002402594,TAVG,-171.0,S,,,,
,20161203,,,,,,800.0,,,,,,USC00410013,TMIN,56.0,7,,,,
,20161203,,,H,,,,,,,,,COM00080091,TAVG,276.0,S,,,,
,20161203,,,,,,,,,,,,US1MTSW0002,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1COCF0043,SNOW,25.0,N,,,,
,20161203,,,,,,700.0,,,,,,USC00438556,TMAX,89.0,7,,,,
,20161203,,,,,,,,,,,,USC00098436,SNOW,0.0,7,,,,
,20161203,,,,,,,,,,,,USC00340264,DAPR,3.0,7,,,,
,20161203,,,,,,,,,,,,JA000047617,TMIN,-15.0,S,,,,
,20161203,,,T,,,,,,,,,US1COLR0340,PRCP,0.0,N,,,,
,20161203,,,,,,2400.0,,,,,,USC00348390,SX32,117.0,7,,,,
,20161203,,,,,,700.0,,,,,,USC00137594,TMAX,11.0,7,,,,
,20161203,,,,,,800.0,,,,,,USC00068138,TMIN,22.0,7,,,,
,20161203,,,,,,,,,,,,ASN00025514,PRCP,0.0,a,,,,
,20161203,,,,,,,,,,,,ASN00061287,TMIN,134.0,a,,,,
,20161203,,,,,,800.0,,,,,,USC00129430,SX32,28.0,7,,,,
,20161203,,,,,,,,,,,,CA003014195,TMAX,31.0,C,,,,
,20161203,,,,,,700.0,,,,,,USC00145692,TOBS,0.0,7,,,,
,20161203,,,T,,,,,,,,,US1WYLM0131,WESF,0.0,N,,,,
,20161203,,,,,,830.0,,,,,,USC00332124,PRCP,0.0,7,,,,
,20161203,,,H,,,,,,,,,USR0000ASKI,TMIN,-144.0,U,,,,
,20161203,,,,,,,,,,,,US1COLR0329,SNOW,13.0,N,,,,
,20161203,,,,,,,,,,,,CA007034480,PRCP,0.0,C,,,,
,20161203,,,T,,,,,,,,,US1MNBW0008,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,USS0013A24S,TOBS,-5.0,T,,,,
,20161203,,,,,,,,,,,,USS0021B42S,TOBS,11.0,T,,,,
,20161203,,,,,,,,,,,,CA001168520,SNOW,6.0,C,,,,
,20161203,,,,,,2400.0,,,,,,USW00014913,TMAX,-16.0,W,,,,
,20161203,,,,,,,,,,,,US1COEP0230,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1MSHC0008,PRCP,13.0,N,,,,
,20161203,,,,,,,,,,,,USC00112923,SNOW,0.0,7,,,,
,20161203,,,T,,,,,,,,,US1COBO0067,SNOW,0.0,N,,,,
,20161203,,,H,,,,,,,,,AYM00089063,TAVG,-21.0,S,,,,
,20161203,,,,,,,,,,,,ASN00022008,PRCP,0.0,a,,,,
,20161203,,,H,,,,,,,,,MXM00076640,TAVG,246.0,S,,,,
,20161203,,,T,,,,,,,,,CA006115811,SNWD,0.0,C,,,,
,20161203,,,,,,,,,,,,USW00023042,WSF5,107.0,W,,,,
,20161203,,,,,,,,,,,,US1MTPR0003,PRCP,0.0,N,,,,
,20161203,,,,,,,,,,,,US1UTSL0079,SNOW,0.0,N,,,,
,20161203,,,,,,,,,,,,US1TXSR0001,SNWD,23.0,N,,,,
,20161203,,,,,,2000.0,,,,,,USC00052494,PRCP,0.0,7,,,,
